year,chapter,district,case_count
2017,7,arwbk,2013
2017,7,azbk,5138
2017,7,cacbk,29369
2017,7,caebk,376
2017,7,canbk,12055
2017,7,casbk,6594
2017,7,cobk,9808
2017,7,ctbk,4577
2017,7,dcbk,1225
2017,7,debk,1586
2017,7,flmbk,17393
2017,7,flnbk,2037
2017,7,flsbk,8718
2017,7,gambk,2984
2017,7,ganbk,17681
2017,7,gasbk,1747
2017,7,gubk,507
2017,7,hibk,936
2017,7,ianbk,1524
2017,7,iasbk,2339
2017,7,idbk,3346
2017,7,ilcbk,4333
2017,7,ilnbk,24344
2017,7,ilsbk,2611
2017,7,innbk,6818
2017,7,insbk,9786
2017,7,ksbk,3915
2017,7,kyebk,5995
2017,7,kywbk,5148
2017,7,laebk,1676
2017,7,lambk,711
2017,7,lawbk,2216
2017,7,mabk,5815
2017,7,mdbk,12112
2017,7,mebk,1414
2017,7,miebk,18800
2017,7,miwbk,5278
2017,7,mnbk,8146
2017,7,moebk,7232
2017,7,mowbk,5239
2017,7,msnbk,2075
2017,7,mssbk,3867
2017,7,mtbk,1110
2017,7,ncebk,2328
2017,7,ncmbk,1775
2017,7,ncwbk,2308
2017,7,ndbk,689
2017,7,nebk,2775
2017,7,nhbk,1766
2017,7,njbk,17343
2017,7,nmbk,3048
2017,7,nmibk,7
2017,7,nvbk,6776
2017,7,nyebk,9236
2017,7,nynbk,4688
2017,7,nysbk,5531
2017,7,nywbk,2922
2017,7,ohnbk,16658
2017,7,ohsbk,12074
2017,7,okebk,1340
2017,7,oknbk,2274
2017,7,okwbk,4286
2017,7,orbk,7078
2017,7,paebk,4751
2017,7,pambk,3477
2017,7,pawbk,5308
2017,7,prbk,4063
2017,7,scbk,2893
2017,7,sdbk,904
2017,7,tnebk,7117
2017,7,tnmbk,4604
2017,7,tnwbk,3899
2017,7,txebk,2533
2017,7,txnbk,5831
2017,7,txsbk,3896
2017,7,txwbk,4543
2017,7,utbk,7063
2017,7,vaebk,10530
2017,7,vawbk,3471
2017,7,vibk,103
2017,7,vtbk,472
2017,7,waebk,3053
2017,7,wawbk,8023
2017,7,wiebk,8617
2017,7,wiwbk,3731
2017,7,wvnbk,1160
2017,7,wvsbk,1764
2017,7,wybk,894
2018,11,akbk,159
2018,11,almbk,7
2018,11,alnbk,24
2018,11,alsbk,15
2018,11,arebk,15
2018,11,arwbk,14
2018,11,azbk,138
2018,11,cacbk,393
2018,11,caebk,2
2018,11,canbk,58
2018,11,casbk,29
2018,11,cobk,57
2018,11,ctbk,42
2018,11,dcbk,18
2018,11,debk,777
2018,11,flmbk,253
2018,11,flnbk,29
2018,11,flsbk,240
2018,11,gambk,29
2018,11,ganbk,124
2018,11,gasbk,17
2018,11,gubk,29
2018,11,hibk,7
2018,11,ianbk,6
2018,11,iasbk,13
2018,11,idbk,17
2018,11,ilcbk,7
2018,11,ilnbk,99
2018,11,ilsbk,14
2018,11,innbk,20
2018,11,insbk,29
2018,11,ksbk,25
2018,11,kyebk,10
2018,11,kywbk,12
2018,11,laebk,23
2018,11,lambk,5
2018,11,lawbk,32
2018,11,mabk,98
2018,11,mdbk,116
2018,11,mebk,15
2018,11,miebk,83
2018,11,miwbk,5
2018,11,mnbk,21
2018,11,moebk,25
2018,11,mowbk,27
2018,11,msnbk,20
2018,11,mssbk,23
2018,11,mtbk,6
2018,11,ncebk,70
2018,11,ncmbk,8
2018,11,ncwbk,35
2018,11,ndbk,2
2018,11,nebk,11
2018,11,nhbk,4
2018,11,njbk,258
2018,11,nmbk,17
2018,11,nvbk,148
2018,11,nyebk,358
2018,11,nynbk,21
2018,11,nysbk,420
2018,11,nywbk,39
2018,11,ohnbk,34
2018,11,ohsbk,16
2018,11,okebk,2
2018,11,oknbk,5
2018,11,okwbk,6
2018,11,orbk,25
2018,11,paebk,69
2018,11,pambk,26
2018,11,pawbk,69
2018,11,prbk,110
2018,11,scbk,22
2018,11,sdbk,4
2018,11,tnebk,33
2018,11,tnmbk,61
2018,11,tnwbk,19
2018,11,txebk,57
2018,11,txnbk,317
2018,11,txsbk,473
2018,11,txwbk,93
2018,11,utbk,19
2018,11,vaebk,71
2018,11,vawbk,15
2018,11,vtbk,3
2018,11,waebk,13
2018,11,wawbk,66
2018,11,wiebk,7
2018,11,wiwbk,8
2018,11,wvnbk,13
2018,11,wvsbk,21
2018,11,wybk,15
2018,12,akbk,5
2018,12,alnbk,3
2018,12,arebk,6
2018,12,arwbk,6
2018,12,azbk,3
2018,12,cacbk,3
2018,12,caebk,1
2018,12,canbk,11
2018,12,cobk,6
2018,12,dcbk,4
2018,12,flmbk,4
2018,12,flnbk,2
2018,12,flsbk,1
2018,12,gambk,16
2018,12,ganbk,6
2018,12,gasbk,2
2018,12,ianbk,9
2018,12,iasbk,4
2018,12,idbk,4
2018,12,ilcbk,2
2018,12,ilnbk,5
2018,12,ilsbk,3
2018,12,innbk,2
2018,12,insbk,13
2018,12,ksbk,27
2018,12,kyebk,8
2018,12,kywbk,3
2018,12,lawbk,11
2018,12,mabk,8
2018,12,mdbk,3
2018,12,mebk,1
2018,12,miebk,7
2018,12,miwbk,3
2018,12,mnbk,23
2018,12,moebk,5
2018,12,mowbk,7
2018,12,msnbk,5
2018,12,mssbk,2
2018,12,mtbk,2
2018,12,ncebk,7
2018,12,ncmbk,1
2018,12,ncwbk,2
2018,12,ndbk,7
2018,12,nebk,26
2018,12,njbk,1
2018,12,nmbk,1
2018,12,nynbk,12
2018,12,nysbk,4
2018,12,nywbk,6
2018,12,ohnbk,3
2018,12,ohsbk,6
2018,12,oknbk,1
2018,12,okwbk,1
2018,12,orbk,3
2018,12,paebk,1
2018,12,pambk,1
2018,12,pawbk,8
2018,12,prbk,10
2018,12,scbk,3
2018,12,sdbk,11
2018,12,tnebk,5
2018,12,tnmbk,3
2018,12,tnwbk,2
2018,12,txebk,1
2018,12,txnbk,8
2018,12,txsbk,6
2018,12,txwbk,3
2018,12,utbk,5
2018,12,vaebk,1
2018,12,vawbk,5
2018,12,vtbk,3
2018,12,waebk,5
2018,12,wawbk,1
2018,12,wiebk,17
2018,12,wiwbk,29
2018,13,akbk,2767
2018,13,almbk,5718
2018,13,alnbk,6353
2018,13,alsbk,3491
2018,13,arebk,3517
2018,13,arwbk,1504
2018,13,azbk,3704
2018,13,cacbk,8079
2018,13,caebk,80
2018,13,canbk,3299
2018,13,casbk,1459
2018,13,cobk,2410
2018,13,ctbk,1066
2018,13,dcbk,195
2018,13,debk,927
2018,13,flmbk,5933
2018,13,flnbk,466
2018,13,flsbk,6989
2018,13,gambk,5361
2018,13,ganbk,14239
2018,13,gasbk,4908
2018,13,gubk,262
2018,13,hibk,452
2018,13,ianbk,149
2018,13,iasbk,313
2018,13,idbk,371
2018,13,ilcbk,916
2018,13,ilnbk,17243
2018,13,ilsbk,1081
2018,13,innbk,2539
2018,13,insbk,4530
2018,13,ksbk,2855
2018,13,kyebk,2137
2018,13,kywbk,2490
2018,13,laebk,1858
2018,13,lambk,611
2018,13,lawbk,6245
2018,13,mabk,3001
2018,13,mdbk,5181
2018,13,mebk,433
2018,13,miebk,5383
2018,13,miwbk,1200
2018,13,mnbk,1761
2018,13,moebk,3188
2018,13,mowbk,2626
2018,13,msnbk,2888
2018,13,mssbk,3504
2018,13,mtbk,175
2018,13,ncebk,3980
2018,13,ncmbk,2115
2018,13,ncwbk,1761
2018,13,ndbk,69
2018,13,nebk,1156
2018,13,nhbk,510
2018,13,njbk,9752
2018,13,nmbk,286
2018,13,nmibk,5
2018,13,nvbk,1602
2018,13,nyebk,6028
2018,13,nynbk,1198
2018,13,nysbk,1798
2018,13,nywbk,1226
2018,13,ohnbk,3803
2018,13,ohsbk,5039
2018,13,okebk,136
2018,13,oknbk,253
2018,13,okwbk,1094
2018,13,orbk,2083
2018,13,paebk,4194
2018,13,pambk,1945
2018,13,pawbk,2425
2018,13,prbk,3647
2018,13,scbk,3788
2018,13,sdbk,112
2018,13,tnebk,4691
2018,13,tnmbk,4248
2018,13,tnwbk,10005
2018,13,txebk,2435
2018,13,txnbk,5406
2018,13,txsbk,4613
2018,13,txwbk,3416
2018,13,utbk,3735
2018,13,vaebk,6759
2018,13,vawbk,2002
2018,13,vibk,21
2018,13,vtbk,80
2018,13,waebk,752
2018,13,wawbk,2666
2018,13,wiebk,3810
2018,13,wiwbk,708
2018,13,wvnbk,177
2018,13,wvsbk,165
2018,13,wybk,109
2018,7,akbk,13335
2018,7,almbk,2297
2018,7,alnbk,7079
2018,7,alsbk,1685
2018,7,arebk,3582
2018,7,arwbk,2006
2018,7,azbk,4843
2018,7,cacbk,28896
2018,7,caebk,369
2018,7,canbk,11598
2018,7,casbk,6502
2018,7,cobk,9033
2018,7,ctbk,4819
2018,7,dcbk,1279
2018,7,debk,1521
2018,7,flmbk,17352
2018,7,flnbk,2024
2018,7,flsbk,9225
2018,7,gambk,3062
2018,7,ganbk,16392
2018,7,gasbk,1608
2018,7,gubk,548
2018,7,hibk,1044
2018,7,ianbk,1619
2018,7,iasbk,2466
2018,7,idbk,3320
2018,7,ilcbk,4194
2018,7,ilnbk,22905
2018,7,ilsbk,2540
2018,7,innbk,6396
2018,7,insbk,9420
2018,7,ksbk,3947
2018,7,kyebk,5565
2018,7,kywbk,4890
2018,7,laebk,1632
2018,7,lambk,827
2018,7,lawbk,2211
2018,7,mabk,5458
2018,7,mdbk,12269
2018,7,mebk,1363
2018,7,miebk,18571
2018,7,miwbk,4615
2018,7,mnbk,8077
2018,7,moebk,6886
2018,7,mowbk,5099
2018,7,msnbk,2190
2018,7,mssbk,4001
2018,7,mtbk,1096
2018,7,ncebk,2327
2018,7,ncmbk,1681
2018,7,ncwbk,2176
2018,7,ndbk,703
2018,7,nebk,2822
2018,7,nhbk,1729
2018,7,njbk,16525
2018,7,nmbk,2987
2018,7,nmibk,7
2018,7,nvbk,7514
2018,7,nyebk,9809
2018,7,nynbk,4760
2018,7,nysbk,5924
2018,7,nywbk,2862
2018,7,ohnbk,16576
2018,7,ohsbk,12048
2018,7,okebk,1322
2018,7,oknbk,2375
2018,7,okwbk,4440
2018,7,orbk,6804
2018,7,paebk,4379
2018,7,pambk,3517
2018,7,pawbk,4985
2018,7,prbk,3277
2018,7,scbk,2846
2018,7,sdbk,948
2018,7,tnebk,7320
2018,7,tnmbk,4505
2018,7,tnwbk,3773
2018,7,txebk,2594
2018,7,txnbk,5736
2018,7,txsbk,4061
2018,7,txwbk,4578
2018,7,utbk,6125
2018,7,vaebk,10426
2018,7,vawbk,3416
2018,7,vibk,109
2018,7,vtbk,454
2018,7,waebk,2835
2018,7,wawbk,7269
2018,7,wiebk,8362
2018,7,wiwbk,3663
2018,7,wvnbk,1051
2018,7,wvsbk,1721
2018,7,wybk,946
2019,11,akbk,137
2019,11,almbk,6
2019,11,alnbk,37
2019,11,alsbk,12
2019,11,arebk,11
2019,11,arwbk,11
2019,11,azbk,132
2019,11,cacbk,343
2019,11,caebk,6
2019,11,canbk,61
2019,11,casbk,41
2019,11,cobk,56
2019,11,ctbk,44
2019,11,dcbk,14
2019,11,debk,605
2019,11,flmbk,306
2019,11,flnbk,29
2019,11,flsbk,244
2019,11,gambk,17
2019,11,ganbk,163
2019,11,gasbk,11
2019,11,gubk,32
2019,11,hibk,10
2019,11,ianbk,4
2019,11,iasbk,5
2019,11,idbk,15
2019,11,ilcbk,10
2019,11,ilnbk,117
2019,11,ilsbk,8
2019,11,innbk,21
2019,11,insbk,53
2019,11,ksbk,49
2019,11,kyebk,34
2019,11,kywbk,24
2019,11,laebk,26
2019,11,lambk,6
2019,11,lawbk,46
2019,11,mabk,86
2019,11,mdbk,93
2019,11,mebk,15
2019,11,miebk,124
2019,11,miwbk,8
2019,11,mnbk,29
2019,11,moebk,46
2019,11,mowbk,29
2019,11,msnbk,7
2019,11,mssbk,15
2019,11,mtbk,7
2019,11,ncebk,75
2019,11,ncmbk,11
2019,11,ncwbk,19
2019,11,ndbk,2
2019,11,nebk,42
2019,11,nhbk,4
2019,11,njbk,238
2019,11,nmbk,24
2019,11,nvbk,131
2019,11,nyebk,415
2019,11,nynbk,24
2019,11,nysbk,863
2019,11,nywbk,32
2019,11,ohnbk,40
2019,11,ohsbk,8
2019,11,okebk,4
2019,11,oknbk,14
2019,11,okwbk,21
2019,11,orbk,25
2019,11,paebk,62
2019,11,pambk,26
2019,11,pawbk,60
2019,11,prbk,112
2019,11,scbk,22
2019,11,sdbk,4
2019,11,tnebk,19
2019,11,tnmbk,53
2019,11,tnwbk,23
2019,11,txebk,63
2019,11,txnbk,314
2019,11,txsbk,348
2019,11,txwbk,105
2019,11,utbk,23
2019,11,vaebk,71
2019,11,vawbk,17
2019,11,vibk,1
2019,11,vtbk,2
2019,11,waebk,24
2019,11,wawbk,61
2019,11,wiebk,14
2019,11,wiwbk,13
2019,11,wvnbk,3
2019,11,wvsbk,27
2019,11,wybk,6
2019,12,akbk,5
2019,12,almbk,3
2019,12,alnbk,2
2019,12,alsbk,2
2019,12,arebk,5
2019,12,arwbk,3
2019,12,azbk,6
2019,12,canbk,22
2019,12,casbk,1
2019,12,cobk,3
2019,12,ctbk,3
2019,12,dcbk,3
2019,12,debk,1
2019,12,flmbk,8
2019,12,flnbk,3
2019,12,gambk,27
2019,12,ganbk,2
2019,12,gasbk,6
2019,12,ianbk,18
2019,12,iasbk,5
2019,12,idbk,11
2019,12,ilcbk,10
2019,12,ilnbk,1
2019,12,ilsbk,6
2019,12,innbk,2
2019,12,insbk,6
2019,12,ksbk,36
2019,12,kyebk,4
2019,12,kywbk,1
2019,12,lawbk,18
2019,12,mabk,9
2019,12,mdbk,7
2019,12,mebk,2
2019,12,miebk,6
2019,12,miwbk,9
2019,12,mnbk,29
2019,12,moebk,3
2019,12,mowbk,6
2019,12,msnbk,5
2019,12,mssbk,1
2019,12,mtbk,11
2019,12,ncebk,13
2019,12,ncmbk,3
2019,12,ncwbk,1
2019,12,ndbk,3
2019,12,nebk,35
2019,12,nynbk,14
2019,12,nysbk,2
2019,12,nywbk,6
2019,12,ohnbk,4
2019,12,ohsbk,9
2019,12,okebk,4
2019,12,oknbk,4
2019,12,okwbk,6
2019,12,orbk,4
2019,12,paebk,3
2019,12,pambk,5
2019,12,pawbk,11
2019,12,prbk,16
2019,12,scbk,6
2019,12,sdbk,13
2019,12,tnebk,5
2019,12,tnmbk,4
2019,12,tnwbk,1
2019,12,txebk,3
2019,12,txnbk,11
2019,12,txsbk,8
2019,12,txwbk,4
2019,12,vaebk,3
2019,12,vawbk,3
2019,12,vtbk,5
2019,12,waebk,3
2019,12,wawbk,2
2019,12,wiebk,11
2019,12,wiwbk,36
2019,12,wvnbk,1
2019,12,wybk,1
2019,13,akbk,2934
2019,13,almbk,5799
2019,13,alnbk,6703
2019,13,alsbk,3472
2019,13,arebk,3543
2019,13,arwbk,1613
2019,13,azbk,3245
2019,13,cacbk,7695
2019,13,caebk,78
2019,13,canbk,3442
2019,13,casbk,1406
2019,13,cobk,2393
2019,13,ctbk,1127
2019,13,dcbk,198
2019,13,debk,868
2019,13,flmbk,6625
2019,13,flnbk,481
2019,13,flsbk,7345
2019,13,gambk,5256
2019,13,ganbk,13893
2019,13,gasbk,4878
2019,13,gubk,256
2019,13,hibk,489
2019,13,ianbk,157
2019,13,iasbk,344
2019,13,idbk,352
2019,13,ilcbk,950
2019,13,ilnbk,15283
2019,13,ilsbk,996
2019,13,innbk,2741
2019,13,insbk,4927
2019,13,ksbk,2896
2019,13,kyebk,2170
2019,13,kywbk,2724
2019,13,laebk,2010
2019,13,lambk,644
2019,13,lawbk,5729
2019,13,mabk,2654
2019,13,mdbk,5838
2019,13,mebk,480
2019,13,miebk,5837
2019,13,miwbk,1166
2019,13,mnbk,1916
2019,13,moebk,3302
2019,13,mowbk,2729
2019,13,msnbk,3044
2019,13,mssbk,3294
2019,13,mtbk,217
2019,13,ncebk,3754
2019,13,ncmbk,2084
2019,13,ncwbk,1790
2019,13,ndbk,77
2019,13,nebk,1075
2019,13,nhbk,454
2019,13,njbk,9103
2019,13,nmbk,361
2019,13,nmibk,1
2019,13,nvbk,1785
2019,13,nyebk,6477
2019,13,nynbk,1215
2019,13,nysbk,1787
2019,13,nywbk,1152
2019,13,ohnbk,3588
2019,13,ohsbk,5061
2019,13,okebk,142
2019,13,oknbk,287
2019,13,okwbk,1158
2019,13,orbk,2124
2019,13,paebk,4123
2019,13,pambk,2035
2019,13,pawbk,2478
2019,13,prbk,4446
2019,13,scbk,3840
2019,13,sdbk,128
2019,13,tnebk,4816
2019,13,tnmbk,4103
2019,13,tnwbk,9689
2019,13,txebk,2661
2019,13,txnbk,5308
2019,13,txsbk,5166
2019,13,txwbk,3278
2019,13,utbk,3723
2019,13,vaebk,6916
2019,13,vawbk,2143
2019,13,vibk,29
2019,13,vtbk,95
2019,13,waebk,792
2019,13,wawbk,2594
2019,13,wiebk,3953
2019,13,wiwbk,779
2019,13,wvnbk,172
2019,13,wvsbk,179
2019,13,wybk,92
2019,7,akbk,13878
2019,7,almbk,2197
2019,7,alnbk,6985
2019,7,alsbk,1636
2019,7,arebk,3538
2019,7,arwbk,1957
2019,7,azbk,4857
2019,7,cacbk,29903
2019,7,caebk,342
2019,7,canbk,11892
2019,7,casbk,6548
2019,7,cobk,8957
2019,7,ctbk,5064
2019,7,dcbk,1147
2019,7,debk,1448
2019,7,flmbk,18978
2019,7,flnbk,2107
2019,7,flsbk,10217
2019,7,gambk,2893
2019,7,ganbk,15722
2019,7,gasbk,1395
2019,7,gubk,544
2019,7,hibk,1151
2019,7,ianbk,1631
2019,7,iasbk,2639
2019,7,idbk,3370
2019,7,ilcbk,4121
2019,7,ilnbk,24467
2019,7,ilsbk,2266
2019,7,innbk,6220
2019,7,insbk,9192
2019,7,ksbk,3893
2019,7,kyebk,5420
2019,7,kywbk,4967
2019,7,laebk,1512
2019,7,lambk,895
2019,7,lawbk,2233
2019,7,mabk,5133
2019,7,mdbk,11425
2019,7,mebk,1339
2019,7,miebk,18724
2019,7,miwbk,4561
2019,7,mnbk,7874
2019,7,moebk,6265
2019,7,mowbk,5001
2019,7,msnbk,2294
2019,7,mssbk,3997
2019,7,mtbk,1117
2019,7,ncebk,2091
2019,7,ncmbk,1645
2019,7,ncwbk,1983
2019,7,ndbk,646
2019,7,nebk,2992
2019,7,nhbk,1589
2019,7,njbk,16059
2019,7,nmbk,2679
2019,7,nmibk,7
2019,7,nvbk,8047
2019,7,nyebk,9862
2019,7,nynbk,4763
2019,7,nysbk,6089
2019,7,nywbk,2933
2019,7,ohnbk,16704
2019,7,ohsbk,12058
2019,7,okebk,1343
2019,7,oknbk,2319
2019,7,okwbk,4217
2019,7,orbk,6837
2019,7,paebk,4086
2019,7,pambk,3570
2019,7,pawbk,4870
2019,7,prbk,3185
2019,7,scbk,2865
2019,7,sdbk,863
2019,7,tnebk,7404
2019,7,tnmbk,4373
2019,7,tnwbk,3557
2019,7,txebk,3016
2019,7,txnbk,6026
2019,7,txsbk,4548
2019,7,txwbk,4990
2019,7,utbk,6013
2019,7,vaebk,10712
2019,7,vawbk,3457
2019,7,vibk,140
2019,7,vtbk,457
2019,7,waebk,2681
2019,7,wawbk,6690
2019,7,wiebk,8259
2019,7,wiwbk,3522
2019,7,wvnbk,963
2019,7,wvsbk,1525
2019,7,wybk,780
2020,11,akbk,131
2020,11,almbk,10
2020,11,alnbk,62
2020,11,alsbk,18
2020,11,arebk,15
2020,11,arwbk,14
2020,11,azbk,138
2020,11,cacbk,324
2020,11,caebk,4
2020,11,canbk,82
2020,11,casbk,19
2020,11,cobk,67
2020,11,ctbk,17
2020,11,dcbk,19
2020,11,debk,1290
2020,11,flmbk,309
2020,11,flnbk,29
2020,11,flsbk,236
2020,11,gambk,23
2020,11,ganbk,151
2020,11,gasbk,11
2020,11,gubk,20
2020,11,hibk,10
2020,11,ianbk,7
2020,11,iasbk,4
2020,11,idbk,10
2020,11,ilcbk,4
2020,11,ilnbk,107
2020,11,ilsbk,7
2020,11,innbk,6
2020,11,insbk,32
2020,11,ksbk,34
2020,11,kyebk,28
2020,11,kywbk,20
2020,11,laebk,27
2020,11,lambk,6
2020,11,lawbk,37
2020,11,mabk,54
2020,11,mdbk,71
2020,11,mebk,6
2020,11,miebk,68
2020,11,miwbk,28
2020,11,mnbk,28
2020,11,moebk,51
2020,11,mowbk,27
2020,11,msnbk,33
2020,11,mssbk,22
2020,11,mtbk,21
2020,11,ncebk,55
2020,11,ncmbk,18
2020,11,ncwbk,39
2020,11,ndbk,3
2020,11,nebk,11
2020,11,nhbk,3
2020,11,njbk,194
2020,11,nmbk,16
2020,11,nvbk,99
2020,11,nyebk,266
2020,11,nynbk,11
2020,11,nysbk,736
2020,11,nywbk,21
2020,11,ohnbk,25
2020,11,ohsbk,140
2020,11,okebk,2
2020,11,oknbk,1
2020,11,okwbk,13
2020,11,orbk,26
2020,11,paebk,50
2020,11,pambk,21
2020,11,pawbk,70
2020,11,prbk,69
2020,11,scbk,21
2020,11,sdbk,3
2020,11,tnebk,17
2020,11,tnmbk,69
2020,11,tnwbk,17
2020,11,txebk,62
2020,11,txnbk,188
2020,11,txsbk,1139
2020,11,txwbk,125
2020,11,utbk,15
2020,11,vaebk,189
2020,11,vawbk,19
2020,11,vtbk,4
2020,11,waebk,8
2020,11,wawbk,81
2020,11,wiebk,16
2020,11,wiwbk,18
2020,11,wvnbk,4
2020,11,wvsbk,22
2020,11,wybk,12
2020,12,akbk,4
2020,12,almbk,4
2020,12,alnbk,2
2020,12,alsbk,1
2020,12,arebk,7
2020,12,arwbk,7
2020,12,azbk,1
2020,12,cacbk,3
2020,12,canbk,9
2020,12,cobk,2
2020,12,dcbk,2
2020,12,debk,2
2020,12,flmbk,11
2020,12,flnbk,4
2020,12,flsbk,1
2020,12,gambk,17
2020,12,ganbk,4
2020,12,gasbk,5
2020,12,hibk,1
2020,12,ianbk,23
2020,12,iasbk,11
2020,12,idbk,9
2020,12,ilcbk,4
2020,12,ilnbk,3
2020,12,ilsbk,5
2020,12,innbk,3
2020,12,insbk,11
2020,12,ksbk,35
2020,12,kyebk,5
2020,12,kywbk,3
2020,12,lawbk,10
2020,12,mabk,4
2020,12,mdbk,2
2020,12,mebk,2
2020,12,miebk,8
2020,12,miwbk,7
2020,12,mnbk,32
2020,12,moebk,9
2020,12,mowbk,6
2020,12,msnbk,6
2020,12,mssbk,4
2020,12,mtbk,13
2020,12,ncebk,3
2020,12,ncmbk,5
2020,12,ncwbk,2
2020,12,ndbk,3
2020,12,nebk,28
2020,12,njbk,3
2020,12,nmbk,2
2020,12,nynbk,9
2020,12,nysbk,1
2020,12,nywbk,1
2020,12,ohnbk,6
2020,12,ohsbk,6
2020,12,okebk,1
2020,12,okwbk,7
2020,12,orbk,14
2020,12,paebk,2
2020,12,pambk,2
2020,12,pawbk,2
2020,12,prbk,9
2020,12,scbk,10
2020,12,sdbk,18
2020,12,tnebk,7
2020,12,txebk,2
2020,12,txnbk,14
2020,12,txsbk,1
2020,12,txwbk,1
2020,12,utbk,2
2020,12,vawbk,6
2020,12,vtbk,18
2020,12,waebk,5
2020,12,wawbk,5
2020,12,wiebk,35
2020,12,wiwbk,40
2020,13,akbk,2140
2020,13,almbk,4465
2020,13,alnbk,4945
2020,13,alsbk,2459
2020,13,arebk,2612
2020,13,arwbk,1231
2020,13,azbk,2052
2020,13,cacbk,4867
2020,13,caebk,44
2020,13,canbk,2311
2020,13,casbk,846
2020,13,cobk,1816
2020,13,ctbk,643
2020,13,dcbk,185
2020,13,debk,523
2020,13,flmbk,4522
2020,13,flnbk,308
2020,13,flsbk,5551
2020,13,gambk,3722
2020,13,ganbk,9258
2020,13,gasbk,3377
2020,13,gubk,138
2020,13,hibk,407
2020,13,ianbk,130
2020,13,iasbk,298
2020,13,idbk,276
2020,13,ilcbk,684
2020,13,ilnbk,9303
2020,13,ilsbk,746
2020,13,innbk,1978
2020,13,insbk,3526
2020,13,ksbk,1946
2020,13,kyebk,1670
2020,13,kywbk,2182
2020,13,laebk,1346
2020,13,lambk,354
2020,13,lawbk,3805
2020,13,mabk,1454
2020,13,mdbk,3592
2020,13,mebk,275
2020,13,miebk,4161
2020,13,miwbk,851
2020,13,mnbk,1569
2020,13,moebk,2375
2020,13,mowbk,2037
2020,13,msnbk,2170
2020,13,mssbk,2257
2020,13,mtbk,178
2020,13,ncebk,2909
2020,13,ncmbk,1558
2020,13,ncwbk,1145
2020,13,ndbk,67
2020,13,nebk,889
2020,13,nhbk,240
2020,13,njbk,4928
2020,13,nmbk,274
2020,13,nvbk,1063
2020,13,nyebk,2977
2020,13,nynbk,925
2020,13,nysbk,1014
2020,13,nywbk,632
2020,13,ohnbk,2476
2020,13,ohsbk,3350
2020,13,okebk,93
2020,13,oknbk,180
2020,13,okwbk,808
2020,13,orbk,1565
2020,13,paebk,2469
2020,13,pambk,1423
2020,13,pawbk,1740
2020,13,prbk,3352
2020,13,scbk,2872
2020,13,sdbk,75
2020,13,tnebk,3265
2020,13,tnmbk,2774
2020,13,tnwbk,6253
2020,13,txebk,1839
2020,13,txnbk,3622
2020,13,txsbk,3085
2020,13,txwbk,1971
2020,13,utbk,2782
2020,13,vaebk,4926
2020,13,vawbk,1506
2020,13,vibk,14
2020,13,vtbk,72
2020,13,waebk,524
2020,13,wawbk,1712
2020,13,wiebk,2751
2020,13,wiwbk,617
2020,13,wvnbk,116
2020,13,wvsbk,121
2020,13,wybk,54
2020,7,akbk,12248
2020,7,almbk,1878
2020,7,alnbk,6237
2020,7,alsbk,1334
2020,7,arebk,3037
2020,7,arwbk,1719
2020,7,azbk,4399
2020,7,cacbk,25879
2020,7,caebk,289
2020,7,canbk,10171
2020,7,casbk,6137
2020,7,cobk,7502
2020,7,ctbk,4064
2020,7,dcbk,942
2020,7,debk,1218
2020,7,flmbk,17785
2020,7,flnbk,1797
2020,7,flsbk,9619
2020,7,gambk,2473
2020,7,ganbk,12500
2020,7,gasbk,1192
2020,7,gubk,461
2020,7,hibk,1189
2020,7,ianbk,1501
2020,7,iasbk,2273
2020,7,idbk,2711
2020,7,ilcbk,3513
2020,7,ilnbk,20531
2020,7,ilsbk,1847
2020,7,innbk,5554
2020,7,insbk,7899
2020,7,ksbk,2986
2020,7,kyebk,4630
2020,7,kywbk,4088
2020,7,laebk,1204
2020,7,lambk,724
2020,7,lawbk,1720
2020,7,mabk,3847
2020,7,mdbk,9624
2020,7,mebk,1014
2020,7,miebk,15591
2020,7,miwbk,3753
2020,7,mnbk,6629
2020,7,moebk,5599
2020,7,mowbk,3852
2020,7,msnbk,2026
2020,7,mssbk,3536
2020,7,mtbk,1035
2020,7,ncebk,1847
2020,7,ncmbk,1347
2020,7,ncwbk,1550
2020,7,ndbk,631
2020,7,nebk,2596
2020,7,nhbk,1276
2020,7,njbk,12120
2020,7,nmbk,2411
2020,7,nmibk,5
2020,7,nvbk,7154
2020,7,nyebk,7290
2020,7,nynbk,3912
2020,7,nysbk,4582
2020,7,nywbk,2347
2020,7,ohnbk,13941
2020,7,ohsbk,10096
2020,7,okebk,1261
2020,7,oknbk,2002
2020,7,okwbk,3792
2020,7,orbk,5767
2020,7,paebk,3418
2020,7,pambk,2899
2020,7,pawbk,4080
2020,7,prbk,2622
2020,7,scbk,2508
2020,7,sdbk,759
2020,7,tnebk,6083
2020,7,tnmbk,3621
2020,7,tnwbk,2836
2020,7,txebk,2914
2020,7,txnbk,5589
2020,7,txsbk,4089
2020,7,txwbk,4463
2020,7,utbk,5491
2020,7,vaebk,9195
2020,7,vawbk,2759
2020,7,vibk,68
2020,7,vtbk,361
2020,7,waebk,2047
2020,7,wawbk,5366
2020,7,wiebk,6502
2020,7,wiwbk,2920
2020,7,wvnbk,881
2020,7,wvsbk,1332
